frame_idx,ms,Pelvis_x,Pelvis_y,Pelvis_z,L5_x,L5_y,L5_z,L3_x,L3_y,L3_z,T12_x,T12_y,T12_z,T8_x,T8_y,T8_z,Neck_x,Neck_y,Neck_z,Head_x,Head_y,Head_z,RightShoulder_x,RightShoulder_y,RightShoulder_z,RightUpperArm_x,RightUpperArm_y,RightUpperArm_z,RightForeArm_x,RightForeArm_y,RightForeArm_z,RightHand_x,RightHand_y,RightHand_z,LeftShoulder_x,LeftShoulder_y,LeftShoulder_z,LeftUpperArm_x,LeftUpperArm_y,LeftUpperArm_z,LeftForeArm_x,LeftForeArm_y,LeftForeArm_z,LeftHand_x,LeftHand_y,LeftHand_z,RightUpperLeg_x,RightUpperLeg_y,RightUpperLeg_z,RightLowerLeg_x,RightLowerLeg_y,RightLowerLeg_z,RightFoot_x,RightFoot_y,RightFoot_z,RightToe_x,RightToe_y,RightToe_z,LeftUpperLeg_x,LeftUpperLeg_y,LeftUpperLeg_z,LeftLowerLeg_x,LeftLowerLeg_y,LeftLowerLeg_z,LeftFoot_x,LeftFoot_y,LeftFoot_z,LeftToe_x,LeftToe_y,LeftToe_z
2982,1575718896310,0.071147,0.100797,0.931679,0.074357,0.100496,1.032239,0.083802,0.100761,1.143085,0.07971,0.099084,1.244549,0.073075,0.096921,1.345757,0.075316,0.095599,1.486689,0.110913,0.101666,1.584673,0.079098,0.06672,1.425255,0.100485,-0.069802,1.435945,0.323529,-0.168517,1.596834,0.507631,-0.013971,1.589653,0.069884,0.125601,1.425944,0.03885,0.257079,1.45703,0.239327,0.422537,1.590613,0.457929,0.327368,1.556911,0.081682,0.019454,0.930978,0.049293,0.005601,0.504295,0.025392,-0.005368,0.08705,0.180251,0.017646,0.021043,0.060601,0.182142,0.932114,0.027436,0.168888,0.505474,0.009732,0.155239,0.088002,0.161661,0.178398,0.016229
2983,1575718896314,0.071369,0.100891,0.93167,0.074702,0.100615,1.032226,0.084229,0.100922,1.143065,0.080192,0.099288,1.244532,0.073592,0.097172,1.345743,0.075858,0.095926,1.486675,0.111472,0.102045,1.584649,0.079642,0.067026,1.425249,0.100279,-0.069613,1.435877,0.322703,-0.169668,1.596884,0.506732,-0.014818,1.591914,0.070402,0.125901,1.425909,0.038705,0.257252,1.456848,0.238683,0.422931,1.591026,0.457792,0.327956,1.559078,0.081887,0.019545,0.930977,0.049273,0.005576,0.504315,0.025431,-0.005374,0.087065,0.180259,0.017656,0.020993,0.060841,0.182238,0.932098,0.027515,0.16892,0.505472,0.009755,0.155234,0.088005,0.161656,0.178394,0.016205
2984,1575718896318,0.071583,0.100984,0.931657,0.075033,0.100735,1.032209,0.084642,0.101084,1.14304,0.080661,0.099493,1.244511,0.074096,0.097423,1.345725,0.076391,0.096251,1.486657,0.112023,0.102418,1.584622,0.080174,0.067328,1.425237,0.100097,-0.06942,1.43579,0.321987,-0.17087,1.596718,0.505835,-0.015649,1.594085,0.07091,0.126199,1.425869,0.038589,0.257439,1.456627,0.238106,0.423424,1.591189,0.457627,0.328521,1.561172,0.082082,0.019636,0.930974,0.049254,0.005552,0.504331,0.02547,-0.005382,0.087078,0.180267,0.017667,0.020938,0.061073,0.182333,0.932076,0.027598,0.168951,0.505464,0.009776,0.15523,0.088001,0.16165,0.178391,0.016176
2985,1575718896322,0.071786,0.101076,0.93164,0.075349,0.100854,1.032187,0.085038,0.101244,1.143012,0.081111,0.099695,1.244485,0.074583,0.097671,1.345702,0.076909,0.09657,1.486635,0.112558,0.102783,1.584591,0.080688,0.067625,1.425218,0.099953,-0.069225,1.435681,0.321411,-0.172126,1.596294,0.504938,-0.016459,1.596134,0.071404,0.126492,1.425823,0.03851,0.257637,1.456372,0.237605,0.424046,1.591048,0.457403,0.329043,1.56318,0.082265,0.019725,0.930966,0.049237,0.005531,0.504343,0.025511,-0.005391,0.087085,0.180275,0.017677,0.020876,0.061297,0.182428,0.932048,0.027683,0.168983,0.50545,0.009796,0.155226,0.087992,0.161645,0.178387,0.016143
2986,1575718896326,0.071978,0.101167,0.931618,0.075647,0.100971,1.032162,0.085412,0.101401,1.14298,0.081539,0.099892,1.244456,0.075048,0.097912,1.345676,0.077408,0.096879,1.486609,0.113073,0.103134,1.584556,0.08118,0.067913,1.425193,0.099858,-0.069029,1.435548,0.321004,-0.173443,1.59557,0.504039,-0.017241,1.598029,0.071878,0.126775,1.425772,0.038475,0.257847,1.456084,0.23719,0.424827,1.590547,0.457087,0.329505,1.565092,0.082434,0.019813,0.930955,0.049223,0.005514,0.504349,0.025553,-0.0054,0.087088,0.180284,0.017686,0.020808,0.061512,0.182522,0.932016,0.027771,0.169017,0.505431,0.009814,0.155223,0.087977,0.161639,0.178383,0.016108
2987,1575718896330,0.072159,0.101257,0.931592,0.075925,0.101085,1.032132,0.085762,0.101553,1.142944,0.08194,0.100082,1.244422,0.075486,0.098144,1.345646,0.077882,0.097176,1.486578,0.113561,0.103471,1.584518,0.081646,0.068188,1.425162,0.099822,-0.068836,1.435388,0.320794,-0.174826,1.594501,0.503134,-0.017989,1.599739,0.072327,0.127047,1.425718,0.038493,0.258069,1.455764,0.236872,0.425797,1.589632,0.456647,0.32989,1.566894,0.082589,0.019899,0.93094,0.049213,0.005501,0.50435,0.025596,-0.00541,0.087086,0.180293,0.017693,0.020732,0.061718,0.182614,0.931979,0.027861,0.169055,0.505406,0.009829,0.155223,0.087956,0.161635,0.178379,0.016071
2988,1575718896335,0.072327,0.101344,0.931561,0.07618,0.101196,1.032098,0.086083,0.101698,1.142904,0.08231,0.100264,1.244385,0.075892,0.098365,1.345612,0.078325,0.097458,1.486544,0.114016,0.103788,1.584477,0.08208,0.068446,1.425127,0.099858,-0.068646,1.435198,0.320811,-0.176279,1.593046,0.502222,-0.018696,1.601234,0.072747,0.127303,1.42566,0.03857,0.258302,1.455417,0.236659,0.426985,1.588246,0.456052,0.33018,1.568577,0.082728,0.019982,0.93092,0.049209,0.005493,0.504344,0.02564,-0.00542,0.087077,0.180302,0.017699,0.020649,0.061914,0.182705,0.931938,0.027952,0.169097,0.505375,0.009842,0.155226,0.087931,0.161631,0.178375,0.016032
2989,1575718896339,0.072481,0.101428,0.931525,0.07641,0.101301,1.03206,0.086373,0.101834,1.142861,0.082645,0.100433,1.244344,0.076262,0.098571,1.345573,0.078733,0.097721,1.486505,0.114432,0.104083,1.584433,0.082478,0.068685,1.425086,0.099976,-0.068463,1.434977,0.321083,-0.177808,1.591163,0.5013,-0.019357,1.602481,0.073132,0.127539,1.425598,0.038714,0.258548,1.455043,0.236563,0.42842,1.586334,0.455269,0.330357,1.570128,0.08285,0.020062,0.930894,0.049212,0.005491,0.50433,0.025685,-0.00543,0.087061,0.180312,0.017703,0.020558,0.062101,0.182794,0.931893,0.028043,0.169146,0.505339,0.009851,0.155232,0.087901,0.161628,0.178372,0.015992
2990,1575718896343,0.072616,0.101507,0.931482,0.076613,0.101398,1.032015,0.086631,0.101961,1.14281,0.082945,0.100592,1.244295,0.076596,0.098764,1.345527,0.079106,0.097969,1.486459,0.114812,0.104362,1.584382,0.082841,0.068905,1.425038,0.100183,-0.068283,1.43472,0.32163,-0.179468,1.589,0.500408,-0.019892,1.60357,0.073482,0.127758,1.42553,0.038914,0.258805,1.454656,0.236588,0.430172,1.584064,0.454386,0.330338,1.571661,0.08295,0.020137,0.93086,0.049221,0.005494,0.504305,0.025729,-0.005441,0.087035,0.180323,0.017705,0.020455,0.062272,0.182877,0.931841,0.028132,0.169203,0.505295,0.009856,0.155242,0.087862,0.161626,0.178368,0.015949
2991,1575718896347,0.072729,0.10158,0.931428,0.07679,0.101489,1.031958,0.086861,0.102081,1.142749,0.083216,0.100742,1.244236,0.076901,0.098949,1.345471,0.07945,0.098208,1.486402,0.115161,0.10463,1.584322,0.083174,0.069113,1.424979,0.100471,-0.068102,1.43443,0.322433,-0.18129,1.5867,0.499573,-0.020258,1.604592,0.0738,0.127964,1.425452,0.039154,0.259075,1.454263,0.236727,0.432252,1.581603,0.453495,0.330091,1.573264,0.083026,0.020205,0.930816,0.049235,0.0055,0.504268,0.025775,-0.005451,0.086996,0.180333,0.017705,0.020339,0.062421,0.182955,0.931778,0.028218,0.169268,0.505237,0.009856,0.155256,0.087811,0.161625,0.178364,0.015901
2992,1575718896351,0.072823,0.101648,0.931365,0.076944,0.101575,1.031893,0.087065,0.102194,1.142679,0.08346,0.100886,1.244168,0.077179,0.099125,1.345406,0.079768,0.098437,1.486337,0.115483,0.104887,1.584253,0.08348,0.069309,1.424911,0.100827,-0.06792,1.43411,0.323463,-0.183239,1.584209,0.498774,-0.020501,1.605518,0.074089,0.128159,1.425365,0.039435,0.259358,1.453855,0.23697,0.434604,1.578894,0.452568,0.329672,1.574881,0.083081,0.020268,0.930763,0.049252,0.005509,0.50422,0.025821,-0.005461,0.086947,0.180344,0.017704,0.020212,0.062555,0.183029,0.931706,0.028303,0.16934,0.50517,0.009853,0.155274,0.08775,0.161625,0.17836,0.015848
2993,1575718896355,0.072903,0.101713,0.931296,0.077077,0.101657,1.031822,0.087245,0.102303,1.142604,0.083679,0.101023,1.244094,0.077432,0.099295,1.345335,0.080063,0.098658,1.486265,0.115781,0.105133,1.584179,0.083761,0.069495,1.424835,0.101243,-0.067738,1.433763,0.32469,-0.185282,1.581472,0.497992,-0.020668,1.606318,0.074355,0.128343,1.425272,0.039759,0.259652,1.453423,0.237309,0.437171,1.575882,0.451577,0.329137,1.576457,0.08312,0.020328,0.930704,0.049273,0.005522,0.504164,0.025867,-0.005471,0.086891,0.180355,0.017702,0.020076,0.062675,0.1831,0.931627,0.028389,0.169415,0.505095,0.009846,0.155294,0.087681,0.161625,0.178355,0.015792
2994,1575718896360,0.072972,0.101777,0.931223,0.077192,0.101737,1.031747,0.087405,0.102408,1.142524,0.083876,0.101156,1.244016,0.077663,0.099458,1.34526,0.080339,0.098869,1.486189,0.116059,0.105367,1.584101,0.08402,0.069671,1.424753,0.101707,-0.067555,1.433391,0.326085,-0.187386,1.578434,0.497208,-0.020808,1.606966,0.074601,0.128519,1.425174,0.040128,0.259959,1.452957,0.237734,0.439897,1.57251,0.450494,0.328542,1.577935,0.083145,0.020386,0.930642,0.049298,0.005539,0.504103,0.025915,-0.005482,0.086829,0.180366,0.017699,0.019934,0.062787,0.183169,0.931544,0.028478,0.169493,0.505014,0.009838,0.155315,0.087607,0.161625,0.178351,0.015733
2995,1575718896364,0.073033,0.101841,0.931147,0.077292,0.101818,1.03167,0.087545,0.102511,1.142443,0.084052,0.101286,1.243937,0.077875,0.099616,1.345183,0.080598,0.099072,1.486112,0.116318,0.105588,1.584022,0.08426,0.069839,1.424667,0.102209,-0.067373,1.432998,0.327621,-0.189516,1.575041,0.496402,-0.020967,1.607431,0.074831,0.128687,1.425074,0.040543,0.260278,1.45245,0.238235,0.442726,1.568722,0.449292,0.327944,1.579261,0.083161,0.020445,0.930577,0.049325,0.005559,0.50404,0.025964,-0.005494,0.086766,0.180378,0.017695,0.019787,0.062894,0.18324,0.931458,0.02857,0.169571,0.504929,0.009829,0.155337,0.087529,0.161625,0.178347,0.015672
2996,1575718896368,0.073091,0.101907,0.931071,0.077379,0.1019,1.031593,0.087669,0.102614,1.142362,0.084211,0.101413,1.243857,0.078069,0.099769,1.345106,0.080844,0.099264,1.486034,0.116563,0.105795,1.583944,0.084482,0.07,1.424578,0.102739,-0.06719,1.432587,0.329266,-0.191639,1.571237,0.495553,-0.021193,1.607686,0.07505,0.128849,1.424972,0.041006,0.260608,1.451892,0.238805,0.4456,1.564463,0.447943,0.327398,1.580379,0.08317,0.020505,0.930513,0.049355,0.005583,0.503976,0.026015,-0.005508,0.086702,0.18039,0.01769,0.019637,0.063001,0.183313,0.93137,0.028668,0.169648,0.504843,0.009819,0.155359,0.08745,0.161625,0.178343,0.015609
2997,1575718896372,0.073149,0.101977,0.930997,0.077457,0.101985,1.031517,0.087779,0.102718,1.142284,0.084353,0.101539,1.24378,0.078248,0.099919,1.345031,0.081078,0.099448,1.485958,0.116795,0.105987,1.583868,0.084691,0.070155,1.424487,0.103286,-0.067009,1.432161,0.330993,-0.193722,1.566968,0.494642,-0.021533,1.607701,0.075262,0.129007,1.424871,0.041517,0.260948,1.451275,0.239433,0.448464,1.559675,0.446419,0.326961,1.581233,0.083177,0.020568,0.930452,0.049386,0.005611,0.503915,0.026067,-0.005523,0.086641,0.180403,0.017685,0.019488,0.063111,0.183389,0.931284,0.028773,0.16972,0.504757,0.00981,0.15538,0.087373,0.161625,0.178339,0.015547
2998,1575718896376,0.073212,0.102052,0.930926,0.077529,0.102076,1.031446,0.087878,0.102824,1.14221,0.084483,0.101665,1.243707,0.078415,0.100066,1.344961,0.081306,0.099622,1.485887,0.11702,0.106164,1.583798,0.084887,0.070305,1.424396,0.103838,-0.066828,1.431723,0.332773,-0.195731,1.562179,0.49365,-0.022034,1.607448,0.075471,0.12916,1.424773,0.042078,0.2613,1.45059,0.24011,0.451261,1.554303,0.444693,0.326688,1.581769,0.083185,0.020636,0.930396,0.049418,0.005642,0.503858,0.026121,-0.00554,0.086585,0.180415,0.017679,0.01934,0.063227,0.183471,0.9312,0.028888,0.169787,0.504675,0.009802,0.155399,0.087298,0.161625,0.178335,0.015484
2999,1575718896380,0.073282,0.102135,0.930861,0.077596,0.102173,1.031381,0.087967,0.102933,1.142143,0.084601,0.101792,1.243641,0.078573,0.10021,1.344898,0.081528,0.099786,1.485822,0.117238,0.106324,1.583735,0.085075,0.070452,1.424307,0.104387,-0.066648,1.431275,0.334576,-0.197631,1.556816,0.492555,-0.022744,1.606899,0.075681,0.129312,1.424679,0.042692,0.261663,1.449827,0.240827,0.453935,1.548291,0.442736,0.326637,1.581932,0.083198,0.020711,0.930347,0.049452,0.005676,0.503809,0.026178,-0.00556,0.086537,0.180429,0.017673,0.019197,0.063355,0.183561,0.93112,0.029014,0.169847,0.504597,0.009796,0.155415,0.087229,0.161624,0.178333,0.015423
3000,1575718896385,0.073364,0.102225,0.930804,0.077662,0.102279,1.031324,0.088049,0.103048,1.142084,0.08471,0.101921,1.243584,0.078722,0.100354,1.344843,0.081749,0.099941,1.485766,0.117454,0.106468,1.583681,0.085255,0.070595,1.42422,0.104921,-0.066469,1.430822,0.336374,-0.199391,1.550823,0.49134,-0.023709,1.606024,0.075896,0.129462,1.424592,0.043358,0.262035,1.448978,0.241574,0.456429,1.541583,0.440522,0.326863,1.581664,0.083219,0.020795,0.930307,0.049486,0.005715,0.503771,0.026238,-0.005583,0.086499,0.180442,0.017668,0.019061,0.063498,0.183659,0.931047,0.029152,0.169897,0.504527,0.009794,0.155428,0.087167,0.161622,0.17833,0.015364
3001,1575718896389,0.073461,0.102326,0.930757,0.077729,0.102396,1.031278,0.088126,0.103169,1.142037,0.084813,0.102053,1.243538,0.078867,0.100497,1.344799,0.081972,0.100087,1.485721,0.117671,0.106594,1.583639,0.085432,0.070738,1.424138,0.10543,-0.066292,1.430366,0.338136,-0.200975,1.544147,0.489983,-0.024978,1.604795,0.076121,0.129613,1.424513,0.04408,0.262418,1.448034,0.242343,0.458687,1.534122,0.438023,0.327422,1.580912,0.083251,0.020887,0.930278,0.04952,0.005757,0.503744,0.0263,-0.005609,0.086474,0.180456,0.017662,0.018933,0.063659,0.183768,0.930983,0.029305,0.169936,0.504466,0.009795,0.155437,0.087115,0.16162,0.178329,0.015308
3002,1575718896393,0.073573,0.102442,0.930719,0.077792,0.102527,1.031242,0.088189,0.103298,1.142001,0.084896,0.102188,1.243502,0.078992,0.100636,1.344766,0.082179,0.100214,1.485685,0.11787,0.106691,1.583609,0.08559,0.070873,1.424056,0.105936,-0.066119,1.429921,0.340102,-0.202541,1.53677,0.48834,-0.026452,1.603462,0.076345,0.129759,1.42444,0.044891,0.262824,1.446974,0.243319,0.460973,1.525827,0.435124,0.328188,1.579891,0.083293,0.020995,0.93026,0.049554,0.005805,0.50373,0.026367,-0.005639,0.086461,0.180471,0.017656,0.018809,0.06384,0.183892,0.930926,0.029478,0.169965,0.504414,0.0098,0.155444,0.087072,0.161617,0.178328,0.015253
3003,1575718896397,0.073694,0.102574,0.930687,0.077842,0.102672,1.031213,0.088228,0.103434,1.141973,0.084949,0.102324,1.243475,0.079085,0.100768,1.344741,0.082358,0.100318,1.485659,0.118035,0.106753,1.58359,0.085718,0.070997,1.423971,0.106465,-0.065951,1.429494,0.342454,-0.204226,1.528742,0.48634,-0.02802,1.602215,0.076559,0.129896,1.42437,0.04581,0.263264,1.445793,0.244628,0.463515,1.516705,0.431784,0.329022,1.578799,0.08334,0.021118,0.93025,0.049591,0.005863,0.503724,0.02644,-0.005674,0.086457,0.180486,0.01765,0.018683,0.064034,0.184032,0.930875,0.029671,0.16999,0.504368,0.009811,0.155453,0.087035,0.161614,0.178328,0.015195
3004,1575718896401,0.073822,0.102718,0.930661,0.077883,0.102828,1.03119,0.088248,0.103574,1.141952,0.084978,0.102459,1.243455,0.079153,0.100894,1.344724,0.082515,0.100403,1.485638,0.118175,0.106786,1.583579,0.085822,0.071111,1.423882,0.107012,-0.065787,1.429075,0.34508,-0.205965,1.520105,0.484075,-0.029703,1.600936,0.076764,0.130026,1.424302,0.04682,0.263729,1.44451,0.246177,0.466207,1.506837,0.428083,0.329956,1.577553,0.083391,0.021252,0.930247,0.049628,0.005929,0.503726,0.026518,-0.005714,0.086461,0.180501,0.017643,0.018557,0.064239,0.184185,0.930829,0.029882,0.17001,0.504326,0.009824,0.155462,0.087004,0.161611,0.178328,0.015135
3005,1575718896405,0.073957,0.102871,0.93064,0.077915,0.102993,1.031173,0.088252,0.103719,1.141938,0.084988,0.102594,1.243441,0.079202,0.101016,1.344711,0.082658,0.100474,1.485624,0.118298,0.106797,1.583576,0.085908,0.071217,1.423793,0.10757,-0.065626,1.428653,0.34787,-0.207694,1.510906,0.481637,-0.031525,1.599508,0.076964,0.13015,1.424237,0.047899,0.264213,1.44314,0.24787,0.46894,1.496305,0.424099,0.331021,1.576071,0.083443,0.021395,0.93025,0.049667,0.005999,0.503734,0.026599,-0.005757,0.08647,0.180518,0.017637,0.018432,0.064454,0.184348,0.930786,0.030106,0.170024,0.504288,0.009841,0.155471,0.086977,0.161608,0.178328,0.015075
3006,1575718896410,0.074095,0.103029,0.930623,0.07794,0.103162,1.03116,0.088244,0.103866,1.141928,0.084984,0.10273,1.243431,0.079238,0.101135,1.344704,0.082793,0.100536,1.485614,0.118412,0.106793,1.583577,0.085982,0.071319,1.423703,0.108134,-0.065465,1.42822,0.350712,-0.209349,1.501186,0.479116,-0.033508,1.597811,0.07716,0.130271,1.424175,0.049029,0.264707,1.441702,0.249612,0.471606,1.485189,0.419914,0.332252,1.574271,0.083497,0.021543,0.930257,0.049708,0.006074,0.503746,0.026683,-0.005801,0.086485,0.180534,0.01763,0.018309,0.064676,0.184516,0.930746,0.030339,0.170033,0.504254,0.009858,0.155477,0.086954,0.161604,0.178329,0.015016
3007,1575718896414,0.074236,0.103189,0.930608,0.07796,0.103334,1.03115,0.088228,0.104013,1.141921,0.084972,0.102865,1.243424,0.079269,0.101252,1.344699,0.082928,0.100592,1.485607,0.118526,0.106779,1.583582,0.086051,0.071419,1.423614,0.1087,-0.065304,1.427764,0.353496,-0.210866,1.490991,0.476606,-0.035675,1.595728,0.077357,0.13039,1.424115,0.050189,0.265205,1.440214,0.251308,0.474097,1.473569,0.415605,0.333679,1.57207,0.083551,0.021693,0.930268,0.04975,0.00615,0.503763,0.026767,-0.005847,0.086504,0.180551,0.017622,0.01819,0.064903,0.184686,0.930708,0.030577,0.170036,0.504221,0.009876,0.155481,0.086932,0.1616,0.17833,0.014958
3008,1575718896418,0.074378,0.103347,0.930596,0.077976,0.103505,1.031142,0.088209,0.10416,1.141917,0.084958,0.103,1.243419,0.0793,0.10137,1.344697,0.083068,0.100649,1.485601,0.118648,0.106764,1.583588,0.08612,0.071518,1.423528,0.109261,-0.06514,1.427277,0.35611,-0.21218,1.480363,0.474197,-0.038049,1.593141,0.077555,0.130509,1.424058,0.051361,0.265698,1.438691,0.252863,0.476305,1.461527,0.411253,0.335337,1.569384,0.083602,0.02184,0.930283,0.049793,0.006226,0.503782,0.026851,-0.005893,0.086526,0.180568,0.017614,0.018075,0.065133,0.184854,0.930671,0.030816,0.170033,0.504189,0.009892,0.155481,0.086912,0.161595,0.178332,0.014902
3009,1575718896422,0.074518,0.1035,0.930583,0.077991,0.103672,1.031134,0.08819,0.104305,1.141912,0.084947,0.103135,1.243415,0.079339,0.101489,1.344695,0.083223,0.10071,1.485596,0.118786,0.106754,1.583594,0.086195,0.071619,1.423446,0.109811,-0.064973,1.426747,0.358443,-0.213227,1.469348,0.471981,-0.040652,1.589931,0.077758,0.130631,1.424004,0.052524,0.266181,1.437153,0.254183,0.478123,1.449143,0.406938,0.337257,1.566133,0.083652,0.021982,0.930299,0.049837,0.0063,0.503802,0.026932,-0.005938,0.086549,0.180585,0.017606,0.017965,0.065363,0.185017,0.930633,0.031053,0.170023,0.504157,0.009907,0.155475,0.086891,0.161589,0.178334,0.01485
3010,1575718896426,0.074655,0.103644,0.930571,0.078006,0.103832,1.031126,0.088175,0.104446,1.141907,0.084945,0.103269,1.243411,0.079391,0.101611,1.344693,0.083398,0.100781,1.485591,0.118948,0.106754,1.583597,0.086283,0.071725,1.423369,0.110346,-0.0648,1.426166,0.360384,-0.213942,1.457989,0.47005,-0.043508,1.585982,0.077969,0.130756,1.423952,0.053659,0.266645,1.435615,0.255171,0.479442,1.436497,0.402738,0.339473,1.562233,0.083697,0.022115,0.930316,0.049882,0.00637,0.503823,0.02701,-0.005982,0.086573,0.180602,0.017597,0.017863,0.065591,0.185171,0.930593,0.031284,0.170007,0.504123,0.009919,0.155463,0.086869,0.161583,0.178337,0.014801
3011,1575718896430,0.074787,0.103775,0.930558,0.078023,0.103982,1.031117,0.088169,0.104582,1.1419,0.084958,0.103402,1.243404,0.079463,0.101737,1.34469,0.0836,0.100865,1.485583,0.119143,0.106773,1.583596,0.08639,0.071838,1.423298,0.11086,-0.06462,1.425523,0.361822,-0.214262,1.44633,0.468495,-0.04664,1.581174,0.078189,0.130887,1.423903,0.054746,0.267082,1.434097,0.255734,0.480154,1.423671,0.398733,0.342016,1.557601,0.083736,0.022235,0.930333,0.049928,0.006435,0.503843,0.027084,-0.006022,0.086595,0.180619,0.017587,0.017769,0.065815,0.185312,0.930551,0.031504,0.169985,0.504088,0.009927,0.155442,0.086845,0.161576,0.17834,0.014757
3012,1575718896435,0.074912,0.103889,0.930542,0.078043,0.104118,1.031105,0.088175,0.104711,1.141889,0.08499,0.103535,1.243394,0.079562,0.101869,1.344683,0.083836,0.100968,1.485572,0.119378,0.106816,1.583589,0.08652,0.071961,1.423234,0.111348,-0.064433,1.424808,0.362646,-0.214122,1.434415,0.467409,-0.050069,1.575389,0.078423,0.131025,1.423857,0.055766,0.267486,1.432614,0.255776,0.480151,1.410746,0.395003,0.34492,1.552156,0.083769,0.02234,0.930349,0.049975,0.006492,0.50386,0.027151,-0.006059,0.086615,0.180636,0.017576,0.017685,0.066033,0.185436,0.930506,0.031709,0.169955,0.504049,0.00993,0.155413,0.086817,0.161568,0.178344,0.014719
3013,1575718896439,0.075029,0.103984,0.930523,0.078069,0.104238,1.031089,0.088198,0.104833,1.141874,0.085047,0.103667,1.243379,0.079693,0.102009,1.344672,0.084115,0.101094,1.485556,0.119662,0.106891,1.583574,0.086682,0.072094,1.42318,0.111803,-0.064235,1.424011,0.362745,-0.213458,1.422287,0.466882,-0.053819,1.56851,0.078671,0.131173,1.423814,0.056699,0.267849,1.431184,0.255202,0.479326,1.397801,0.391628,0.348216,1.545814,0.083794,0.022424,0.930363,0.050023,0.00654,0.503875,0.027211,-0.006092,0.086632,0.180652,0.017565,0.017611,0.066242,0.185541,0.930456,0.031896,0.169917,0.504007,0.009927,0.155374,0.086785,0.161559,0.178348,0.014688
3014,1575718896443,0.07512,0.10406,0.930512,0.078072,0.104342,1.03108,0.088214,0.104946,1.141864,0.085117,0.103798,1.243371,0.079859,0.102155,1.344669,0.084464,0.101241,1.485546,0.120035,0.106992,1.583558,0.086885,0.072239,1.423145,0.112292,-0.064019,1.423097,0.362801,-0.213312,1.409069,0.465568,-0.059411,1.562249,0.078948,0.13133,1.423786,0.057598,0.268178,1.429773,0.254159,0.477592,1.384347,0.386822,0.3519,1.540273,0.083792,0.02249,0.930386,0.05007,0.006583,0.503895,0.02727,-0.00612,0.086655,0.18067,0.017552,0.017548,0.066426,0.185626,0.930411,0.032071,0.169865,0.503968,0.009921,0.155322,0.086755,0.161547,0.178353,0.014663
3015,1575718896447,0.075174,0.10412,0.930515,0.078034,0.104435,1.031086,0.088204,0.105053,1.141867,0.085183,0.103928,1.243377,0.080055,0.102306,1.344681,0.084894,0.101404,1.48555,0.120512,0.107111,1.583548,0.08713,0.072392,1.423135,0.112863,-0.063779,1.422055,0.362434,-0.212839,1.394932,0.464296,-0.065462,1.554978,0.079259,0.131495,1.423782,0.058519,0.268484,1.428338,0.252843,0.475011,1.369983,0.381621,0.355459,1.533794,0.083751,0.02254,0.930426,0.050116,0.006628,0.50393,0.027331,-0.006148,0.086691,0.180689,0.017537,0.017496,0.066578,0.185697,0.930378,0.032242,0.169791,0.503938,0.009917,0.155256,0.086735,0.161533,0.17836,0.014646
